 PATH                                                                                                                                                                     | SIZE      | CREATED    | MODIFIED   | PLEN | FLEN 
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/alpm-sys-522a6a3139de7d35/stderr                                                                           | 0         | 1748691965 | 1748691965 | 94   | 6    
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/parking_lot_core-dbb8d0f4c122ffde/build-script-build                                                       | 468096    | 1748691965 | 1748691965 | 114  | 18   
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/parking_lot_core-dbb8d0f4c122ffde/build_script_build-dbb8d0f4c122ffde.d                                    | 565       | 1748691965 | 1748691965 | 133  | 37   
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/parking_lot_core-dbb8d0f4c122ffde/build_script_build-dbb8d0f4c122ffde                                      | 468096    | 1748691965 | 1748691965 | 131  | 35   
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/lock_api-c99ea2bd7b27ddd4/output                                                                           | 41        | 1748691965 | 1748691965 | 94   | 6    
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/lock_api-c99ea2bd7b27ddd4/invoked.timestamp                                                                | 48        | 1748691965 | 1748691965 | 105  | 17   
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/lock_api-c99ea2bd7b27ddd4/root-output                                                                      | 91        | 1748691965 | 1748691965 | 99   | 11   
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/lock_api-c99ea2bd7b27ddd4/out/probe0.ll                                                                    | 444       | 1748691965 | 1748691965 | 101  | 9    
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/lock_api-c99ea2bd7b27ddd4/stderr                                                                           | 0         | 1748691965 | 1748691965 | 94   | 6    
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/nix-b6ebe73c3900b8f3/build_script_build-b6ebe73c3900b8f3.d                                                 | 500       | 1748691966 | 1748691966 | 120  | 37   
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/nix-b6ebe73c3900b8f3/build-script-build                                                                    | 562920    | 1748691966 | 1748691966 | 101  | 18   
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/nix-b6ebe73c3900b8f3/build_script_build-b6ebe73c3900b8f3                                                   | 562920    | 1748691966 | 1748691966 | 118  | 35   
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/anyhow-d415a31c77371d01/output                                                                             | 531       | 1748691966 | 1748691966 | 92   | 6    
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/anyhow-d415a31c77371d01/invoked.timestamp                                                                  | 48        | 1748691966 | 1748691966 | 103  | 17   
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/anyhow-d415a31c77371d01/root-output                                                                        | 89        | 1748691966 | 1748691966 | 97   | 11   
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/anyhow-d415a31c77371d01/out/anyhow.d                                                                       | 282       | 1748691966 | 1748691966 | 98   | 8    
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/anyhow-d415a31c77371d01/stderr                                                                             | 0         | 1748691966 | 1748691966 | 92   | 6    
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/ahash-c53d1925053906ab/output                                                                              | 74        | 1748691965 | 1748691965 | 91   | 6    
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/ahash-c53d1925053906ab/invoked.timestamp                                                                   | 48        | 1748691965 | 1748691965 | 102  | 17   
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/ahash-c53d1925053906ab/root-output                                                                         | 88        | 1748691965 | 1748691965 | 96   | 11   
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/ahash-c53d1925053906ab/stderr                                                                              | 0         | 1748691965 | 1748691965 | 91   | 6    
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/openssl-18a85edd1b4084c5/output                                                                            | 1898      | 1748691966 | 1748691966 | 93   | 6    
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/openssl-18a85edd1b4084c5/invoked.timestamp                                                                 | 48        | 1748691966 | 1748691966 | 104  | 17   
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/openssl-18a85edd1b4084c5/root-output                                                                       | 90        | 1748691966 | 1748691966 | 98   | 11   
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/openssl-18a85edd1b4084c5/stderr                                                                            | 0         | 1748691966 | 1748691966 | 93   | 6    
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/libc-27b691ea2c0aebb9/output                                                                               | 1780      | 1748691965 | 1748691965 | 90   | 6    
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/libc-27b691ea2c0aebb9/invoked.timestamp                                                                    | 48        | 1748691965 | 1748691965 | 101  | 17   
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/libc-27b691ea2c0aebb9/root-output                                                                          | 87        | 1748691965 | 1748691965 | 95   | 11   
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/libc-27b691ea2c0aebb9/stderr                                                                               | 0         | 1748691965 | 1748691965 | 90   | 6    
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/serde-ac1054ea42953b72/output                                                                              | 670       | 1748691965 | 1748691965 | 91   | 6    
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/serde-ac1054ea42953b72/invoked.timestamp                                                                   | 48        | 1748691965 | 1748691965 | 102  | 17   
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/serde-ac1054ea42953b72/root-output                                                                         | 88        | 1748691965 | 1748691965 | 96   | 11   
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/serde-ac1054ea42953b72/stderr                                                                              | 0         | 1748691965 | 1748691965 | 91   | 6    
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/libc-3022a3fbf8515f28/build_script_build-3022a3fbf8515f28.d                                                | 508       | 1748691965 | 1748691965 | 121  | 37   
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/libc-3022a3fbf8515f28/build_script_build-3022a3fbf8515f28                                                  | 594952    | 1748691965 | 1748691965 | 119  | 35   
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/libc-3022a3fbf8515f28/build-script-build                                                                   | 594952    | 1748691965 | 1748691965 | 102  | 18   
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/markup5ever-59930356f3abc2b6/build-script-build                                                            | 1331504   | 1748691970 | 1748691970 | 109  | 18   
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/markup5ever-59930356f3abc2b6/build_script_build-59930356f3abc2b6                                           | 1331504   | 1748691970 | 1748691970 | 126  | 35   
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/markup5ever-59930356f3abc2b6/build_script_build-59930356f3abc2b6.d                                         | 829       | 1748691970 | 1748691970 | 128  | 37   
 /home/simon/software/paru/src/paru-2.0.4/target/release/build/markup5ever-adfce84bfecf7ee2/output                                                                        | 0         | 1748691970 | 1748691970 | 97   | 6    
